seqnames	start	end	width	CpG	X25t_UVB.mu	X25t_UA.mu	X25t_UVB..25t_UA.diff	X25t_UVB..25t_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr1	36779338	36779337	0	1	0.6509421	0.9605788	0.3096367	0.019219	Intron (NM_009539/Zap70, intron 8 of 12)	36761798	36782820	21023	1	Zap70	17540
chr1	36781405	36781404	0	1	0.6704152	0.2326257	-0.4377894	0.0402428	Exon (NM_009539/Zap70, exon 12 of 13)	36761798	36782820	21023	1	Zap70	19607
chr1	36782499	36782498	0	1	0.3940751	0.8145797	0.4205045	0.0156793	Exon (NM_009539/Zap70, exon 13 of 13)	36761798	36782820	21023	1	Zap70	20701
chr1	36813632	36813631	0	1	0.6490428	0.3578087	-0.2912341	0.0361647	Intron (NM_018872/Tmem131, intron 25 of 40)	36761798	36782820	21023	1	Zap70	51834
chr1	36815290	36815289	0	1	0.5569277	0.2620591	-0.2948686	0.0202444	Intron (NM_018872/Tmem131, intron 25 of 40)	36761798	36782820	21023	1	Zap70	53492
chr1	36845455	36845454	0	1	0.4183787	0.904369	0.4859903	0.0019545	Intron (NM_018872/Tmem131, intron 5 of 40)	36761798	36782820	21023	1	Zap70	83657
chr1	36877697	36877696	0	1	0.7981608	0.3835149	-0.4146458	0.0094262	Intron (NM_018872/Tmem131, intron 3 of 40)	36792189	36939527	147339	2	Tmem131	61831
chr1	36934857	36934856	0	1	0.252357	0.7070445	0.4546876	0.0202086	Intron (NM_018872/Tmem131, intron 1 of 40)	36792189	36939527	147339	2	Tmem131	4671
chr1	36935457	36935456	0	1	0.9156883	0.4167162	-0.4989721	0.0179973	Intron (NM_018872/Tmem131, intron 1 of 40)	36792189	36939527	147339	2	Tmem131	4071
chr1	36943796	36943795	0	1	0.2558464	0.6311369	0.3752905	0.0485155	Distal Intergenic	36792189	36939527	147339	2	Tmem131	-4269
chr1	36962921	36962920	0	1	0.7613075	0.5461992	-0.2151083	0.0398705	Distal Intergenic	36792189	36939527	147339	2	Tmem131	-23394
chr1	36978643	36978642	0	1	0.850122	0.2641373	-0.5859847	0.046726	Distal Intergenic	36792189	36939527	147339	2	Tmem131	-39116
chr1	36989954	36989953	0	1	0.9602519	0.6681615	-0.2920904	0.0326823	Distal Intergenic	36792189	36939527	147339	2	Tmem131	-50427
chr1	36996898	36996897	0	1	0.5624431	0.1547201	-0.4077229	0.0180017	Distal Intergenic	36792189	36939527	147339	2	Tmem131	-57371
chr1	37057108	37057107	0	1	0.5838686	0.240307	-0.3435616	0.044629	Distal Intergenic	36792189	36939527	147339	2	Tmem131	-117581
chr1	37077244	37077243	0	1	0.1878125	0.5049366	0.3171241	0.0071583	Distal Intergenic	36792189	36939527	147339	2	Tmem131	-137717
chr1	37242569	37242568	0	1	0.0133786	0.2540769	0.2406983	0.0059604	Intron (NM_001282010/Cnga3, intron 4 of 7)	37218278	37263384	45107	1	Cnga3	24291
chr1	37457512	37457511	0	1	0.7086387	0.1881753	-0.5204634	0.0219039	Intron (NM_001290801/Mgat4a, intron 7 of 14)	37430172	37439124	8953	1	Unc50	27340
chr1	37480055	37480054	0	1	0.5809265	0.8429044	0.2619779	0.0355547	Intron (NM_001290801/Mgat4a, intron 4 of 14)	37485851	37488605	2755	2	4930594C11Rik	8551
chr1	37541721	37541720	0	1	0.0587655	0.7087841	0.6500185	0.000908	Promoter (<=1kb)	37439340	37541016	101677	2	Mgat4a	-705
chr1	37712345	37712344	0	1	0.6279897	0.2864253	-0.3415644	0.0177629	Intron (NM_028096/2010300C02Rik, intron 1 of 9)	37611676	37719811	108136	2	2010300C02Rik	7467
chr1	37712485	37712484	0	1	0.1009892	0.3683547	0.2673655	0.0178645	Intron (NM_028096/2010300C02Rik, intron 1 of 9)	37611676	37719811	108136	2	2010300C02Rik	7327
chr1	37712488	37712487	0	1	0.1565799	0.4854218	0.3288419	0.0092714	Intron (NM_028096/2010300C02Rik, intron 1 of 9)	37611676	37719811	108136	2	2010300C02Rik	7324
chr1	37718604	37718603	0	1	0.5523956	0.085406	-0.4669896	0.0023123	Promoter (1-2kb)	37611676	37719811	108136	2	2010300C02Rik	1208
chr1	37867943	37867942	0	1	0.3792043	0.1618494	-0.2173549	0.0486937	Promoter (2-3kb)	37754572	37865298	110727	2	Tsga10	-2645
chr1	37869061	37869060	0	1	0.0599595	0.3100066	0.2500471	0.0094481	Distal Intergenic	37872206	37876298	4093	1	Lipt1	-3146
chr1	37873188	37873187	0	1	0.0501984	0.5693433	0.5191449	0.006213	Promoter (<=1kb)	37872206	37876298	4093	1	Lipt1	982
chr1	37986206	37986205	0	1	0.1878113	0.4930182	0.3052069	0.0426295	3' UTR	37983867	37997208	13342	2	Txndc9	11003
chr1	37995582	37995581	0	1	0.1613675	0.4996912	0.3383237	0.0285629	Promoter (1-2kb)	37983867	37997208	13342	2	Txndc9	1627
chr1	38132933	38132932	0	1	0.6151561	0.8239412	0.2087852	0.0444851	Distal Intergenic	38052786	38129662	76877	2	Rev1	-3271
chr1	38154095	38154094	0	1	0.7200827	0.9517209	0.2316382	0.0192359	Distal Intergenic	38052786	38129662	76877	2	Rev1	-24433
chr1	38154455	38154454	0	1	0.8773209	0.3327326	-0.5445883	0.0344939	Distal Intergenic	38052786	38129662	76877	2	Rev1	-24793
chr1	38154485	38154484	0	1	0.850122	0.2641373	-0.5859847	0.046726	Distal Intergenic	38052786	38129662	76877	2	Rev1	-24823
chr1	38307677	38307676	0	1	0.8278886	0.4941866	-0.333702	0.0197978	Intron (NM_001290814/Aff3, intron 8 of 21)	38052786	38129662	76877	2	Rev1	-178015
chr1	38443165	38443164	0	1	0.1969158	0.4963878	0.299472	0.0105919	Intron (NM_001290814/Aff3, intron 4 of 21)	38175991	38627244	451254	2	Aff3	184080
chr1	38443192	38443191	0	1	0.1802121	0.4679236	0.2877116	0.022963	Intron (NM_001290814/Aff3, intron 4 of 21)	38175991	38627244	451254	2	Aff3	184053
chr1	38478672	38478671	0	1	0.3230719	0.0600108	-0.2630612	0.0190384	Intron (NM_001290814/Aff3, intron 4 of 21)	38175991	38627244	451254	2	Aff3	148573
chr1	38626092	38626091	0	1	0.4364687	0.2301563	-0.2063124	0.048342	Promoter (1-2kb)	38175991	38627244	451254	2	Aff3	1153
chr1	38626514	38626513	0	1	0.4581425	0.0930005	-0.365142	0.0138328	Promoter (<=1kb)	38175991	38627244	451254	2	Aff3	731
chr1	38628901	38628900	0	1	0.1984001	0.4968108	0.2984107	0.0175547	Promoter (1-2kb)	38175991	38627244	451254	2	Aff3	-1657
chr1	38629566	38629565	0	1	0.8948728	0.347827	-0.5470457	0.0273256	Promoter (2-3kb)	38175991	38627244	451254	2	Aff3	-2322
chr1	38639980	38639979	0	1	0.2829465	0.7116625	0.428716	0.0216826	Distal Intergenic	38175991	38627244	451254	2	Aff3	-12736
chr1	38770332	38770331	0	1	0.6249596	0.1549865	-0.4699731	0.0138107	Distal Intergenic	38794509	38821215	26707	2	Lonrf2	50884
chr1	38837042	38837041	0	1	0.0488085	0.3007497	0.2519412	0.0182584	Distal Intergenic	38794509	38821215	26707	2	Lonrf2	-15827
chr1	38881674	38881673	0	1	0.9063326	0.5966431	-0.3096895	0.0173248	Intron (NM_145142/Chst10, intron 3 of 6)	38863873	38898160	34288	2	Chst10	16487
chr1	38887155	38887154	0	1	0.9498305	0.5840023	-0.3658282	0.01392	Intron (NM_145142/Chst10, intron 2 of 6)	38863873	38898160	34288	2	Chst10	11006
chr1	38987190	38987189	0	1	0.0758366	0.3686198	0.2927832	0.04512	Promoter (<=1kb)	38987814	38997236	9423	1	Pdcl3	-625
chr1	39001690	39001689	0	1	0.8037963	0.4932458	-0.3105505	0.0323609	Distal Intergenic	38987814	38997236	9423	1	Pdcl3	13876
chr1	39195043	39195042	0	1	0.0445366	0.2223102	0.1777736	0.0262924	Promoter (<=1kb)	39194272	39363240	168969	1	Npas2	771
chr1	39195046	39195045	0	1	0.0267122	0.1724077	0.1456955	0.0460892	Promoter (<=1kb)	39194272	39363240	168969	1	Npas2	774
chr1	39195955	39195954	0	1	0.1527466	0.3712747	0.2185281	0.0477004	Promoter (1-2kb)	39194272	39363240	168969	1	Npas2	1683
chr1	39213278	39213277	0	1	0.3322578	0.9157107	0.5834529	0.0071769	Intron (NM_008719/Npas2, intron 1 of 20)	39194272	39363240	168969	1	Npas2	19006
chr1	39228158	39228157	0	1	0.8773209	0.2641373	-0.6131836	0.0243623	Intron (NM_008719/Npas2, intron 1 of 20)	39194272	39363240	168969	1	Npas2	33886
chr1	39347760	39347759	0	1	0.6145539	0.9080787	0.2935249	0.0496962	Intron (NM_008719/Npas2, intron 18 of 20)	39367851	39371910	4060	1	Rpl31	-20092
chr1	39372103	39372102	0	1	0.9676573	0.8055811	-0.1620762	0.0351124	3' UTR	39367851	39371910	4060	1	Rpl31	4252
chr1	39425296	39425295	0	1	0.5957193	0.0732309	-0.5224884	0.0193318	Intron (NM_018775/Tbc1d8, intron 2 of 19)	39371496	39478747	107252	2	Tbc1d8	53452
chr1	39425800	39425799	0	1	0.1185055	0.4204875	0.3019819	0.0196253	Intron (NM_018775/Tbc1d8, intron 2 of 19)	39371496	39478747	107252	2	Tbc1d8	52948
chr1	39456499	39456498	0	1	0.0325315	0.336457	0.3039254	0.0285112	Intron (NM_018775/Tbc1d8, intron 1 of 19)	39371496	39478747	107252	2	Tbc1d8	22249
chr1	39477965	39477964	0	1	0.0107162	0.1475838	0.1368676	0.0483666	Promoter (<=1kb)	39371496	39478747	107252	2	Tbc1d8	783
chr1	39480974	39480973	0	1	0.0501984	0.410236	0.3600375	0.040647	Promoter (2-3kb)	39371496	39478747	107252	2	Tbc1d8	-2227
chr1	39534977	39534976	0	1	0.1751255	0.4988321	0.3237066	0.0370663	Promoter (<=1kb)	39535802	39546877	11076	1	Cnot11	-826
chr1	39613092	39613091	0	1	0.1165065	0.5775354	0.4610289	0.0049903	Distal Intergenic	39551296	39577347	26052	2	Rnf149	-35745
chr1	39762524	39762523	0	1	0.7972896	0.5566318	-0.2406578	0.0406884	Distal Intergenic	39665301	39720989	55689	2	Rfx8	-41535
chr1	39893600	39893599	0	1	0.2188613	0.713027	0.4941656	0.0435466	Distal Intergenic	39900913	40026310	125398	1	Map4k4	-7314
chr1	39899861	39899860	0	1	0.9363926	0.6957208	-0.2406718	0.044854	Promoter (1-2kb)	39900913	40026310	125398	1	Map4k4	-1053
chr1	39929633	39929632	0	1	0.81261	0.3642559	-0.4483541	0.0167629	Intron (NM_001252200/Map4k4, intron 2 of 31)	39900913	40026310	125398	1	Map4k4	28720
chr1	40064717	40064716	0	1	0.5968634	0.904369	0.3075056	0.0358243	Distal Intergenic	40084768	40125226	40459	1	Il1r2	-20052
chr1	40064893	40064892	0	1	0.2953287	0.8426178	0.5472891	0.0004149	Distal Intergenic	40084768	40125226	40459	1	Il1r2	-19876
chr1	40225907	40225906	0	1	0.1437585	0.6657538	0.5219953	0.0002409	Promoter (<=1kb)	40225080	40316177	91098	1	Il1r1	827
chr1	40356731	40356730	0	1	0.7988672	0.5120471	-0.2868201	0.0457968	Intron (NM_133193/Il1rl2, intron 8 of 10)	40324627	40365471	40845	1	Il1rl2	32104
chr1	40418649	40418648	0	1	0.1341748	0.370792	0.2366171	0.0123817	Distal Intergenic	40429570	40465414	35845	1	Il1rl1	-10922
chr1	40429591	40429590	0	1	0.9503243	0.7496296	-0.2006947	0.0371588	Promoter (<=1kb)	40429570	40465414	35845	1	Il1rl1	21
chr1	40497966	40497965	0	1	0.5794556	0.8599395	0.2804839	0.0272454	Intron (NM_008365/Il18r1, intron 10 of 10)	40515362	40551705	36344	1	Il18rap	-17397
chr1	40791010	40791009	0	1	0.1712581	0.0108342	-0.1604239	0.0415753	Promoter (<=1kb)	40772040	40790657	18618	2	Mfsd9	-353
chr1	41128730	41128729	0	1	0.850122	0.2641373	-0.5859847	0.046726	Distal Intergenic	41167560	41181252	13693	2	4930448I06Rik	52523
chr1	41182997	41182996	0	1	0.476917	0.9426549	0.4657379	0.0369471	Promoter (1-2kb)	41167560	41181252	13693	2	4930448I06Rik	-1745
chr1	41264727	41264726	0	1	0.2056739	0.0137141	-0.1919597	0.0423837	Distal Intergenic	41167560	41181252	13693	2	4930448I06Rik	-83475
chr1	42686299	42686298	0	1	0.3584655	0.0466116	-0.3118539	0.0070996	Intron (NR_027826/Pantr1, intron 1 of 3)	42648200	42694825	46626	2	Pantr1	8527
chr1	42686311	42686310	0	1	0.2862748	0.0135354	-0.2727394	0.0067703	Intron (NR_027826/Pantr1, intron 1 of 3)	42648200	42694825	46626	2	Pantr1	8515
chr1	42695087	42695086	0	1	0.5914009	0.0278604	-0.5635405	0.0417469	Promoter (<=1kb)	42648200	42694825	46626	2	Pantr1	-262
chr1	42695218	42695217	0	1	0.0255846	0.3088085	0.2832239	0.0342241	Promoter (<=1kb)	42648200	42694825	46626	2	Pantr1	-393
chr1	42698342	42698341	0	1	0.2526576	0.0175522	-0.2351053	0.0197434	Promoter (1-2kb)	42697146	42700209	3064	1	Pou3f3	1196
chr1	42703814	42703813	0	1	0.0760257	0.3974332	0.3214075	0.0194172	Distal Intergenic	42700336	42703176	2841	1	2900092D14Rik	3478
chr1	42713296	42713295	0	1	0.2402939	0.0540855	-0.1862084	0.0385461	Promoter (<=1kb)	42707063	42713454	6392	2	Pantr2	159
chr1	42874357	42874356	0	1	0.229162	0.57429	0.345128	0.0144692	Intron (NM_023514/Mrps9, intron 2 of 10)	42851233	42905683	54451	1	Mrps9	23124
chr1	42917887	42917886	0	1	0.1905876	0.8232252	0.6326376	0.0004927	Distal Intergenic	42952872	43035449	82578	1	Gpr45	-34986
chr1	42995919	42995918	0	1	0.6748245	0.1617536	-0.5130709	0.0197713	Intron (NM_053107/Gpr45, intron 1 of 1)	42952872	43035449	82578	1	Gpr45	43047
chr1	43269699	43269698	0	1	0.59838	0.3007497	-0.2976303	0.0349088	Distal Intergenic	43123071	43196761	73691	2	Fhl2	-72938
chr1	43269833	43269832	0	1	0.085279	0.3339274	0.2486484	0.0108951	Distal Intergenic	43123071	43196761	73691	2	Fhl2	-73072
chr1	43457563	43457562	0	1	0.011153	0.4363244	0.4251714	9.6e-06	Intron (NM_010879/Nck2, intron 1 of 4)	43445751	43570518	124768	1	Nck2	11812
chr1	43457906	43457905	0	1	0.0100361	0.4663445	0.4563084	5.5e-06	Intron (NM_010879/Nck2, intron 1 of 4)	43445751	43570518	124768	1	Nck2	12155
chr1	43638190	43638189	0	1	0.017231	0.4869976	0.4697665	0.0001082	Distal Intergenic	43730602	43742564	11963	1	1500015O10Rik	-92413
chr1	43651732	43651731	0	1	0.0201909	0.7801981	0.7600072	0	Distal Intergenic	43730602	43742564	11963	1	1500015O10Rik	-78871
chr1	43680924	43680923	0	1	0.9624858	0.4864425	-0.4760432	2.17e-05	Distal Intergenic	43730602	43742564	11963	1	1500015O10Rik	-49679
chr1	43681086	43681085	0	1	0.6679846	0.2290053	-0.4389793	0.0072594	Distal Intergenic	43730602	43742564	11963	1	1500015O10Rik	-49517
chr1	43879322	43879321	0	1	0.0255846	0.5348762	0.5092915	0.003005	Distal Intergenic	43750231	43827708	77478	2	Uxs1	-51614
chr1	43899408	43899407	0	1	0.229261	0.5113051	0.2820441	0.0378004	Distal Intergenic	43934007	44002971	68965	1	Tpp2	-34600
chr1	44147086	44147085	0	1	0.2962503	0.562404	0.2661536	0.0271233	Promoter (<=1kb)	44147744	44181260	33517	1	Ercc5	-659
chr1	44174183	44174182	0	1	0.9635805	0.6789111	-0.2846694	0.0117205	Exon (NM_011729/Ercc5, exon 11 of 15)	44147744	44181260	33517	1	Ercc5	26439
chr1	44212419	44212418	0	1	0.8878292	0.3614326	-0.5263966	0.006902	Intron (NM_207281/Mettl21e, intron 2 of 4)	44204070	44218931	14862	2	Mettl21e	6513
chr1	44313003	44313002	0	1	0.0201909	0.3649295	0.3447386	0.0124753	Distal Intergenic	44204070	44218931	14862	2	Mettl21e	-94072
chr1	44330022	44330021	0	1	0.7810392	0.0598181	-0.7212211	2.97e-05	Distal Intergenic	44204070	44218931	14862	2	Mettl21e	-111091
chr1	44896047	44896046	0	1	0.3338847	0.7752839	0.4413991	0.0202947	Distal Intergenic	44739675	44744949	5275	2	4930521E06Rik	-151098
chr1	44991427	44991426	0	1	0.3778536	0.0241659	-0.3536876	0.0191872	Distal Intergenic	44739675	44744949	5275	2	4930521E06Rik	-246478
chr1	45087879	45087878	0	1	0.9381867	0.4860627	-0.452124	0.018715	Distal Intergenic	45311538	45349706	38169	1	Col3a1	-223660
chr1	45729868	45729867	0	1	0.4408237	0.699525	0.2587013	0.042744	Distal Intergenic	45795501	45823613	28113	1	Wdr75	-65634
chr1	45924021	45924020	0	1	0.5365696	0.8713342	0.3347646	0.0275633	Promoter (1-2kb)	45908070	45925594	17525	2	Slc40a1	1574
chr1	45931636	45931635	0	1	0.023824	0.6643084	0.6404844	0.0005994	Distal Intergenic	45908070	45925594	17525	2	Slc40a1	-6042
chr1	46415569	46415568	0	1	0.1446118	0.6643084	0.5196966	0.0172004	Distal Intergenic	46066738	46373550	306813	1	Dnah7b	348831
chr1	46580664	46580663	0	1	0.0241271	0.39422	0.3700928	0.0214499	Distal Intergenic	46807544	46853509	45966	2	Slc39a10	272846
chr1	47657816	47657815	0	1	0.7234186	0.3935854	-0.3298332	0.0004943	Distal Intergenic	47467021	47467125	105	2	Mir6350	-190691
chr1	50029836	50029835	0	1	0.7720575	0.4841972	-0.2878603	0.038573	Distal Intergenic	50927523	51187270	259748	1	Tmeff2	-897688
chr1	50177970	50177969	0	1	0.1875177	0.8840384	0.6965207	0.0002221	Distal Intergenic	50927523	51187270	259748	1	Tmeff2	-749554
chr1	50925883	50925882	0	1	0.476917	0.0300888	-0.4468282	0.0398329	Promoter (1-2kb)	50927523	51187270	259748	1	Tmeff2	-1641
chr1	51230585	51230584	0	1	0.1745634	0.5275306	0.3529672	0.0499846	Intron (NR_045151/9330175M20Rik, intron 4 of 4)	51289126	51302960	13835	1	Sdpr	-58542
chr1	51508799	51508798	0	1	0.1653857	0.4704434	0.3050577	0.0415717	Distal Intergenic	51469488	51478399	8912	2	Nabp1	-30400
chr1	51566591	51566590	0	1	0.4390913	0.1799523	-0.259139	0.0290788	Distal Intergenic	51469488	51478399	8912	2	Nabp1	-88192
chr1	51625018	51625017	0	1	0.1728375	0.5296903	0.3568529	0.039529	Distal Intergenic	51469488	51478399	8912	2	Nabp1	-146619
chr1	51638969	51638968	0	1	0.5181522	0.2111368	-0.3070155	0.0484397	Distal Intergenic	51469488	51478399	8912	2	Nabp1	-160570
chr1	51770340	51770339	0	1	0.511148	0.8435696	0.3324216	0.0314034	Intron (NM_001161817/Myo1b, intron 21 of 30)	51749758	51915978	166221	2	Myo1b	145639
chr1	51882860	51882859	0	1	0.791201	0.5209088	-0.2702922	0.0368863	Intron (NM_001161817/Myo1b, intron 2 of 30)	51749758	51915978	166221	2	Myo1b	33119
chr1	51930828	51930827	0	1	0.8526181	0.4319624	-0.4206557	0.0355112	Distal Intergenic	51749758	51915978	166221	2	Myo1b	-14850
chr1	51934465	51934464	0	1	0.3652984	0.0678652	-0.2974332	0.0099313	Distal Intergenic	51749758	51915978	166221	2	Myo1b	-18487
chr1	51938630	51938629	0	1	0.4390199	0.8713342	0.4323143	0.0261418	Distal Intergenic	51749758	51915978	166221	2	Myo1b	-22652
chr1	52004546	52004545	0	1	0.850122	0.0732309	-0.7768912	0.0016469	Intron (NM_001308266/Stat4, intron 2 of 24)	51987148	52107189	120042	1	Stat4	17398
chr1	52008711	52008710	0	1	0.0255846	0.369761	0.3441763	0.0488116	5' UTR	51987148	52107189	120042	1	Stat4	21563
chr1	52146720	52146719	0	1	0.0158402	0.2805579	0.2647177	0.0242905	Intron (NM_001205314/Stat1, intron 15 of 24)	52119438	52161865	42428	1	Stat1	27282
chr1	52230448	52230447	0	1	0.0359314	0.4787597	0.4428283	0.0323283	Promoter (2-3kb)	52163450	52233232	69783	2	Gls	2785
chr1	52298534	52298533	0	1	0.7906696	0.5286341	-0.2620355	0.0491045	Distal Intergenic	52163450	52233232	69783	2	Gls	-65302
chr1	52454968	52454967	0	1	0.1213796	0.3479158	0.2265362	0.0376186	Downstream (<1kb)	52455849	52500448	44600	2	Nab1	45481
chr1	52723137	52723136	0	1	0.3320701	0.6653659	0.3332958	0.0274258	Intron (NM_133829/Mfsd6, intron 1 of 6)	52656305	52727318	71014	2	Mfsd6	4182
chr1	52846719	52846718	0	1	0.292682	0.7651811	0.4724991	0.0014953	Promoter (1-2kb)	52845046	52920860	75815	1	Hibch	1673
chr1	53352315	53352314	0	1	0.363877	0.1218217	-0.2420554	0.0307062	Promoter (<=1kb)	53344617	53352752	8136	2	Asnsd1	438
chr1	53706706	53706705	0	1	0.013609	0.1782513	0.1646423	0.0413576	Promoter (<=1kb)	53397002	53706784	309783	2	Dnah7a	79
chr1	53823746	53823745	0	1	0.7374481	0.1188775	-0.6185706	0.0005052	Intron (NM_001001883/Hecw2, intron 28 of 28)	53849424	53849495	72	1	Mir7681	-25679
chr1	53890352	53890351	0	1	0.9584689	0.5966027	-0.3618662	0.0440931	Intron (NM_001001883/Hecw2, intron 15 of 28)	53849424	53849495	72	1	Mir7681	40928
chr1	53927925	53927924	0	1	0.5931332	0.0365926	-0.5565406	0.0050548	Intron (NM_001001883/Hecw2, intron 7 of 28)	53849424	53849495	72	1	Mir7681	78501
chr1	54443673	54443672	0	1	0.874475	0.4924391	-0.3820359	0.0265285	Distal Intergenic	54397581	54438971	41391	2	Gtf3c3	-4702
chr1	54443881	54443880	0	1	0.3874099	0.7702947	0.3828848	0.0053811	Distal Intergenic	54397581	54438971	41391	2	Gtf3c3	-4910
chr1	54443883	54443882	0	1	0.3868839	0.6750386	0.2881548	0.0217169	Distal Intergenic	54397581	54438971	41391	2	Gtf3c3	-4912
chr1	54567146	54567145	0	1	0.2219976	0.8005458	0.5785482	0.003215	Distal Intergenic	54473000	54557684	84685	2	Pgap1	-9462
chr1	54776277	54776276	0	1	0.8259685	0.1528681	-0.6731004	2e-06	Intron (NM_001081433/Ankrd44, intron 4 of 27)	54645340	54926387	281048	2	Ankrd44	150111
chr1	54776320	54776319	0	1	0.3576708	0.7605701	0.4028993	0.0069847	Intron (NM_001081433/Ankrd44, intron 4 of 27)	54645340	54926387	281048	2	Ankrd44	150068
chr1	54914265	54914264	0	1	0.1849401	0.5316488	0.3467086	0.0498583	Intron (NM_001081433/Ankrd44, intron 1 of 27)	54645340	54926387	281048	2	Ankrd44	12123
chr1	54925199	54925198	0	1	0.7516394	0.397638	-0.3540014	0.028701	Promoter (1-2kb)	54645340	54926387	281048	2	Ankrd44	1189
chr1	54957237	54957236	0	1	0.8380223	0.5082582	-0.3297641	0.0088227	Distal Intergenic	54645340	54926387	281048	2	Ankrd44	-30850
chr1	54957497	54957496	0	1	0.9296115	0.3351594	-0.594452	0.0182358	Distal Intergenic	54645340	54926387	281048	2	Ankrd44	-31110
chr1	55027054	55027053	0	1	0.0171544	0.2536177	0.2364633	0.0324979	Promoter (<=1kb)	54985170	55027478	42309	2	Sf3b1	425
chr1	55028493	55028492	0	1	0.8521929	0.2612381	-0.5909549	0.0106216	Promoter (1-2kb)	54985170	55027478	42309	2	Sf3b1	-1015
chr1	55029114	55029113	0	1	0.071959	0.6742872	0.6023281	0.0269983	Promoter (1-2kb)	54985170	55027478	42309	2	Sf3b1	-1636
chr1	55052891	55052890	0	1	0.1998875	0.0125143	-0.1873733	0.013643	Promoter (<=1kb)	55052770	55072702	19933	1	Coq10b	121
chr1	55052913	55052912	0	1	0.1968496	0.0107176	-0.186132	0.0204229	Promoter (<=1kb)	55052770	55072702	19933	1	Coq10b	143
chr1	55052955	55052954	0	1	0.1263827	0.0094269	-0.1169557	0.0480926	Promoter (<=1kb)	55052770	55072702	19933	1	Coq10b	185
chr1	55055603	55055602	0	1	0.6153332	0.2052726	-0.4100605	0.0172067	Promoter (2-3kb)	55052770	55072702	19933	1	Coq10b	2833
chr1	55104444	55104443	0	1	0.2633391	0.8949472	0.6316081	0.0148053	Distal Intergenic	55088148	55091317	3170	1	Hspe1	16296
chr1	55226146	55226145	0	1	0.6676012	0.3781903	-0.2894109	0.0147746	Promoter (<=1kb)	55170160	55226782	56623	2	Rftn2	637
chr1	55335445	55335444	0	1	0.8485816	0.0732309	-0.7753507	3.22e-05	Intron (NM_001113367/Boll, intron 6 of 9)	55300069	55363469	63401	2	Boll	28025
chr1	55362769	55362768	0	1	0.3886349	0.9373981	0.5487632	0.019312	Promoter (<=1kb)	55300069	55363469	63401	2	Boll	701
chr1	55407849	55407848	0	1	0.7574573	0.4860279	-0.2714294	0.013829	Promoter (1-2kb)	55405946	55754285	348340	1	Plcl1	1903
chr1	55875062	55875061	0	1	0.8674387	0.5737298	-0.2937089	0.0348171	Distal Intergenic	55931241	55972098	40858	1	9130227L01Rik	-56180
chr1	55877075	55877074	0	1	0.071959	0.5373418	0.4653828	0.0340153	Distal Intergenic	55931241	55972098	40858	1	9130227L01Rik	-54167
chr1	55886878	55886877	0	1	0.0972152	0.3858827	0.2886675	0.0418583	Distal Intergenic	55931241	55972098	40858	1	9130227L01Rik	-44364
chr1	55960775	55960774	0	1	0.4122546	0.0571022	-0.3551524	0.0041923	Intron (NR_045837/9130227L01Rik, intron 4 of 5)	55931241	55972098	40858	1	9130227L01Rik	29534
chr1	56099351	56099350	0	1	0.9052541	0.3105462	-0.5947078	0.0135303	Distal Intergenic	56018978	56020203	1226	1	1700003I22Rik	80373
chr1	56639469	56639468	0	1	0.9644136	0.3682935	-0.5961202	0.0054377	Promoter (2-3kb)	56636051	56637451	1401	2	Hsfy2	-2018
